product_id,product_name,category,brand,price,cost_price,stock_qty,supplier
1327,PrimeChoice Product 1327,Sports,DailyNeeds,,1021.89,411,Supplier_C
1328,FitLife Product 1328,Home & Kitchen,TechPro,2022.74,1014.02,73,Supplier_D
1329,DailyNeeds Product 1329,Electronics,SmartBuy,1198.75,620.45,589,Supplier_B
1330,UrbanX Product 1330,Home & Kitchen,UrbanX,1338.75,798.56,342,Supplier_A
1331,TechPro Product 1331,Grocery,TechPro,799.6,644.63,769,Supplier_A
1332,StyleHub Product 1332,Books,HomeEase,2805.05,2042.65,946,Supplier_B
1333,Elite Product 1333,Books,Elite,2525.6,1679.95,514,Supplier_D
1334,SmartBuy Product 1334,Books,TechPro,4503.74,2224.78,161,Supplier_B
1335,FitLife Product 1335,Electronics,PrimeChoice,,368.77,414,Supplier_E
1336,Elite Product 1336,Beauty,SmartBuy,4674.34,3070.37,958,Supplier_B
1337,SmartBuy Product 1337,Grocery,SmartBuy,947.05,541.7,811,Supplier_B
1338,UrbanX Product 1338,Accessories,SmartBuy,999999.0,1672.19,815,Supplier_E
1339,TechPro Product 1339,Toys,StyleHub,933.56,561.72,314,Supplier_A
1340,StyleHub Product 1340,Fashion,SmartBuy,1609.66,1128.65,-5,Supplier_B
1341,DailyNeeds Product 1341,Books,HomeEase,670.08,506.76,658,Supplier_B
1342,UrbanX Product 1342,Accessories,FitLife,1865.51,1500.29,543,Supplier_D
1343,HomeEase Product 1343,Beauty,DailyNeeds,999999.0,391.48,86,Supplier_D
1344,FitLife Product 1344,Electronics,UrbanX,-100.0,737.75,197,Supplier_D
1345,UrbanX Product 1345,Fashion,Elite,-100.0,367.04,126,Supplier_C
1346,Elite Product 1346,Toys,PrimeChoice,7563.72,5140.27,471,Supplier_E
1347,Elite Product 1347,Fashion,SmartBuy,695.24,365.35,227,Supplier_C
1348,Nova Product 1348,Automotive,TechPro,2238.91,1253.33,587,Supplier_B
1349,FitLife Product 1349,Grocery,TechPro,690.07,468.81,350,Supplier_D
1350,FitLife Product 1350,Grocery,FitLife,998.18,675.53,32,Supplier_C
1351,Nova Product 1351,Home & Kitchen,SmartBuy,326.01,243.36,205,Supplier_E
1352,DailyNeeds Product 1352,Toys,UrbanX,3198.23,2330.28,784,Supplier_C
1353,HomeEase Product 1353,Fashion,Elite,1524.16,1023.95,747,Supplier_B
1354,TechPro Product 1354,Automotive,HomeEase,751.4,366.59,403,Supplier_A
1355,SmartBuy Product 1355,Toys,TechPro,3053.8,2200.82,675,Supplier_C
1356,UrbanX Product 1356,Sports,HomeEase,244.89,121.37,-5,Supplier_B
1357,TechPro Product 1357,Accessories,StyleHub,631.95,286.92,280,Supplier_E
1358,UrbanX Product 1358,Toys,StyleHub,1341.65,743.3,223,Supplier_E
1359,SmartBuy Product 1359,Accessories,StyleHub,1153.74,825.06,435,Supplier_D
1360,PrimeChoice Product 1360,Sports,UrbanX,2254.74,1315.97,425,Supplier_B
1361,DailyNeeds Product 1361,Fashion,Elite,1223.07,881.06,213,Supplier_C
1362,SmartBuy Product 1362,Electronics,TechPro,2161.96,1334.07,432,Supplier_C
1363,StyleHub Product 1363,Automotive,HomeEase,1927.66,1529.26,488,Supplier_A
1364,SmartBuy Product 1364,Sports,Nova,5397.61,4392.49,919,Supplier_D
1365,SmartBuy Product 1365,Beauty,Nova,783.59,609.51,78,Supplier_E
1366,UrbanX Product 1366,Accessories,UrbanX,2315.32,1301.54,859,Supplier_B
1367,HomeEase Product 1367,Toys,Elite,620.79,318.29,639,Supplier_E
1368,SmartBuy Product 1368,Beauty,Elite,1005.46,602.44,879,Supplier_A
1369,PrimeChoice Product 1369,Home & Kitchen,UrbanX,600.74,442.68,943,Supplier_A
1370,StyleHub Product 1370,Automotive,PrimeChoice,838.39,571.1,259,Supplier_D
1371,StyleHub Product 1371,Fashion,PrimeChoice,642.55,446.45,902,Supplier_A
1372,StyleHub Product 1372,Automotive,PrimeChoice,,973.62,262,Supplier_A
1373,Nova Product 1373,Accessories,DailyNeeds,1542.54,986.63,759,Supplier_B
1374,HomeEase Product 1374,Home & Kitchen,Nova,330.62,201.51,270,Supplier_C
1375,FitLife Product 1375,Books,HomeEase,1355.74,1017.63,281,Supplier_A
1376,TechPro Product 1376,electronics,TechPro,1609.8,915.36,-5,Supplier_E
1377,Elite Product 1377,Accessories,SmartBuy,831.13,599.68,493,Supplier_A
1378,UrbanX Product 1378,Beauty,Nova,980.59,803.4,157,Supplier_D
1379,DailyNeeds Product 1379,Beauty,TechPro,3791.86,2956.95,319,Supplier_E
1380,FitLife Product 1380,Home & Kitchen,Elite,2066.24,1492.83,964,Supplier_A
1381,TechPro Product 1381,Fashion,FitLife,1195.18,568.79,269,Supplier_E
1382,HomeEase Product 1382,Automotive,PrimeChoice,740.9,496.15,970,Supplier_E
1383,PrimeChoice Product 1383,Accessories,Elite,1544.4,1176.94,988,Supplier_B
1384,SmartBuy Product 1384,Electronics,StyleHub,2818.61,1617.54,833,Supplier_A
1385,DailyNeeds Product 1385,Sports,FitLife,646.73,356.3,669,Supplier_C
1386,HomeEase Product 1386,Books,UrbanX,5015.08,3529.42,703,Supplier_D
1387,TechPro Product 1387,Automotive, TechPro ,901.96,503.82,734,Supplier_E
1388,Nova Product 1388,Automotive,SmartBuy,440.98,344.93,907,Supplier_D
1389,DailyNeeds Product 1389,Fashion,StyleHub,290.59,178.34,715,Supplier_B
1390,Nova Product 1390,Electronic,UrbanX,769.36,493.3,778,Supplier_C
1391,StyleHub Product 1391,Beauty,FitLife,443.61,280.36,410,Supplier_A
1392,Nova Product 1392,Electronics,DailyNeeds,1503.22,1208.28,149,Supplier_B
1393,PrimeChoice Product 1393,Sports,Nova,1669.77,1287.59,517,Supplier_A
1394,TechPro Product 1394,Electronics,FitLife,1964.79,1099.12,125,Supplier_B
1395,Nova Product 1395,Books,StyleHub,886.9,643.1,727,Supplier_E
1396,SmartBuy Product 1396,Books,SmartBuy,412.9,245.33,530,Supplier_B
1397,UrbanX Product 1397,Grocery,PrimeChoice,357.78,174.17,723,Supplier_D
1398,UrbanX Product 1398,Automotive,PrimeChoice,894.55,609.32,994,Supplier_D
1399,FitLife Product 1399,Toys,HomeEase,578.82,262.46,868,Supplier_D
1400,HomeEase Product 1400,Books,HomeEase,2219.28,1163.54,445,Supplier_C
1401,PrimeChoice Product 1401,Toys,HomeEase,673.12,340.11,528,Supplier_B
1402,FitLife Product 1402,Fashion,UrbanX,3313.76,1894.88,294,Supplier_C
1403,StyleHub Product 1403,Automotive,UrbanX,,882.56,482,Supplier_A
1404,UrbanX Product 1404,Beauty,UrbanX,825.91,610.24,317,Supplier_B
1405,Elite Product 1405,Home & Kitchen,StyleHub,2182.54,1238.61,82,Supplier_A
1406,Elite Product 1406,Home & Kitchen,PrimeChoice,574.84,400.07,436,Supplier_B
1407,TechPro Product 1407,Accessories,Nova,522.07,254.0,878,Supplier_B
1408,PrimeChoice Product 1408,Toys,UrbanX,4714.65,3315.11,78,Supplier_B
1409,HomeEase Product 1409,Beauty,HomeEase,2355.27,1302.24,922,Supplier_C
1410,HomeEase Product 1410,Grocery,FitLife,716.43,520.6,823,Supplier_C
1411,Nova Product 1411,Grocery,DailyNeeds,453.91,355.01,724,Supplier_C
1412,UrbanX Product 1412,Books,Nova,864.9,488.77,573,Supplier_E
1413,PrimeChoice Product 1413,Electronics,Nova,1070.78,485.76,957,Supplier_A
1414,Nova Product 1414,Grocery,HomeEase,2971.3,2135.53,251,Supplier_A
1415,TechPro Product 1415,Accessories,PrimeChoice,2093.65,1284.73,568,Supplier_E
1416,Nova Product 1416,Automotive,Elite,405.63,263.23,477,Supplier_C
1417,Elite Product 1417,Toys,DailyNeeds,1432.31,800.73,981,Supplier_C
1418,SmartBuy Product 1418,Accessories,FitLife,1531.91,901.0,156,Supplier_B
1419,HomeEase Product 1419,Grocery,TechPro,896.27,451.13,589,Supplier_A
1420,Nova Product 1420,Books,FitLife,584.3,294.27,179,Supplier_B
1421,PrimeChoice Product 1421,Sports, TechPro ,5341.3,2566.73,719,Supplier_A
1422,Elite Product 1422,Automotive,Elite,848.38,554.92,717,Supplier_D
1423,Elite Product 1423,electronics,PrimeChoice,2622.4,1406.17,720,Supplier_A
1424,Nova Product 1424,Grocery,DailyNeeds,,259.65,900,Supplier_B
1425,UrbanX Product 1425,Grocery,Nova,2103.98,1196.01,982,Supplier_C
1426,HomeEase Product 1426,Automotive,Elite,2189.33,1017.68,237,Supplier_B
1427,FitLife Product 1427,Electronics,FitLife,1711.21,1195.87,398,Supplier_B
1428,DailyNeeds Product 1428,Automotive,DailyNeeds,1184.57,535.21,230,Supplier_E
1429,UrbanX Product 1429,electronics,UrbanX,999999.0,908.98,949,Supplier_B
1430,SmartBuy Product 1430,Sports,PrimeChoice,1749.82,1201.96,963,Supplier_C
1431,PrimeChoice Product 1431,Automotive,UrbanX,2054.12,1459.69,914,Supplier_C
1432,Nova Product 1432,Toys,StyleHub,6710.81,4782.48,132,Supplier_D
1433,Nova Product 1433,Fashion,Elite,688.78,456.28,285,Supplier_B
1434,StyleHub Product 1434,electronics,UrbanX,1376.11,747.2,722,Supplier_B
1435,StyleHub Product 1435,Accessories,Nova,319.13,148.73,385,Supplier_E
1436,TechPro Product 1436,Accessories,DailyNeeds,3846.77,2329.07,661,Supplier_E
1437,Elite Product 1437,Home & Kitchen,FitLife,3659.76,2438.14,816,Supplier_C
1438,Nova Product 1438,Beauty,SmartBuy,488.28,366.47,155,Supplier_A
1439,SmartBuy Product 1439,Books,TechPro,503.63,366.84,115,Supplier_A
1440,DailyNeeds Product 1440,Books,HomeEase,1693.61,991.86,642,Supplier_B
1441,UrbanX Product 1441,Home & Kitchen,DailyNeeds,2678.82,1414.35,819,Supplier_B
1442,Elite Product 1442,Beauty,SmartBuy,2509.23,1724.51,157,Supplier_D
1443,FitLife Product 1443,Electronic,TechPro,658.54,428.48,638,Supplier_A
1444,SmartBuy Product 1444,Electronic,HomeEase,6157.02,4037.67,238,Supplier_B
1445,Elite Product 1445,Electronics,Elite,830.54,635.46,730,Supplier_E
1446,FitLife Product 1446,Sports,DailyNeeds,5377.91,3893.38,538,Supplier_C
1447,TechPro Product 1447,Automotive,Elite,355.06,192.78,474,Supplier_A
1448,Elite Product 1448,Electronic,DailyNeeds,482.86,353.74,556,Supplier_D
1449,Nova Product 1449,Books,Elite,548.27,441.33,89,Supplier_D
1450,Elite Product 1450,Toys,FitLife,975.67,521.16,565,Supplier_E
1451,FitLife Product 1451,Grocery,Elite,989.23,593.64,646,Supplier_D
1452,Nova Product 1452,Electronic,Nova,1568.34,1194.0,894,Supplier_E
1453,FitLife Product 1453,Grocery,DailyNeeds,343.07,245.28,991,Supplier_E
1454,Elite Product 1454,Home & Kitchen,TechPro,449.91,230.02,8,Supplier_B
1455,Elite Product 1455,Toys,PrimeChoice,726.65,438.5,258,Supplier_E
1456,TechPro Product 1456,Grocery,FitLife,,318.43,87,Supplier_B
1457,SmartBuy Product 1457,Electronics,TechPro,3522.83,2829.43,186,Supplier_B
1458,UrbanX Product 1458,Electronics,SmartBuy,1791.98,863.24,277,Supplier_B
1459,FitLife Product 1459,Beauty,StyleHub,3697.86,2151.77,99,Supplier_A
1460,Elite Product 1460,Automotive,HomeEase,1610.49,810.18,637,Supplier_C
1461,PrimeChoice Product 1461,Automotive, TechPro ,2069.35,994.32,193,Supplier_C
1462,StyleHub Product 1462,Fashion,Elite,212.19,150.63,625,Supplier_A
1463,FitLife Product 1463,Accessories,DailyNeeds,696.34,396.58,57,Supplier_D
1464,UrbanX Product 1464,Home & Kitchen,StyleHub,1170.76,756.95,935,Supplier_A
1465,SmartBuy Product 1465,Accessories,TechPro,915.38,517.45,990,Supplier_A
1466,FitLife Product 1466,Toys,UrbanX,-100.0,638.6,673,Supplier_E
1467,UrbanX Product 1467,Automotive,TechPro,658.3,355.79,592,Supplier_D
1468,StyleHub Product 1468,Beauty,StyleHub,4445.34,2414.19,568,Supplier_E
1469,UrbanX Product 1469,Home & Kitchen,StyleHub,10450.58,5582.97,935,Supplier_C
1470,DailyNeeds Product 1470,Sports,SmartBuy,1459.97,780.14,889,Supplier_A
1471,HomeEase Product 1471,Fashion,UrbanX,1849.43,1075.76,393,Supplier_D
1472,UrbanX Product 1472,Accessories,HomeEase,1445.12,1025.96,285,Supplier_C
1473,UrbanX Product 1473,Beauty,PrimeChoice,2208.15,1543.8,934,Supplier_D
1474,UrbanX Product 1474,Grocery,TechPro,2740.78,1867.68,867,Supplier_C
1475,FitLife Product 1475,Beauty,StyleHub,1871.52,1435.4,870,Supplier_E
1476,UrbanX Product 1476,Fashion,PrimeChoice,534.23,270.52,95,Supplier_A
1477,DailyNeeds Product 1477,Home & Kitchen,DailyNeeds,965.85,745.38,843,Supplier_B
1478,HomeEase Product 1478,Sports,TechPro,1225.67,867.9,304,Supplier_D
1479,TechPro Product 1479,Books,TechPro,2326.16,1279.53,768,Supplier_A
1480,HomeEase Product 1480,Toys,TechPro,1672.87,1209.38,955,Supplier_D
1481,Nova Product 1481,Fashion,HomeEase,2386.55,1329.25,918,Supplier_B
1482,DailyNeeds Product 1482,Fashion,UrbanX,917.11,743.36,86,Supplier_C
1483,DailyNeeds Product 1483,Books,PrimeChoice,1206.34,817.34,587,Supplier_E
1484,UrbanX Product 1484,Electronics,DailyNeeds,854.35,483.51,-5,Supplier_E
1485,HomeEase Product 1485,Fashion,TechPro,1229.16,932.03,608,Supplier_A
1486,Elite Product 1486,Fashion,SmartBuy,1073.34,712.11,-5,Supplier_B
1487,FitLife Product 1487,Beauty,UrbanX,1277.56,588.19,556,Supplier_A
1488,DailyNeeds Product 1488,Toys,UrbanX,1304.46,713.57,393,Supplier_C
1489,PrimeChoice Product 1489,electronics,SmartBuy,353.7,160.42,74,Supplier_D
1490,FitLife Product 1490,Electronics,TechPro,1359.6,997.72,337,Supplier_C
1491,Nova Product 1491,Beauty,TechPro,2165.25,1030.35,-5,Supplier_E
1492,Nova Product 1492,Home & Kitchen,UrbanX,1458.32,997.34,89,Supplier_D
1493,HomeEase Product 1493,Fashion,Elite,234.91,173.71,994,Supplier_C
1494,HomeEase Product 1494,Accessories,StyleHub,768.67,568.36,485,Supplier_A
1495,Nova Product 1495,Toys,TechPro,945.64,649.26,367,Supplier_C
1496,FitLife Product 1496,Toys,StyleHub,2486.47,1418.04,355,Supplier_B
1497,StyleHub Product 1497,Books,TechPro,2379.77,1488.35,445,Supplier_A
1498,FitLife Product 1498,Grocery,DailyNeeds,2994.55,1778.57,516,Supplier_C
1499,TechPro Product 1499,Toys,UrbanX,1931.54,963.13,213,Supplier_D
1500,HomeEase Product 1500,Toys,TechPro,313.55,185.28,870,Supplier_E
1501,Nova Product 1501,Automotive,StyleHub,-100.0,538.4,561,Supplier_B
1502,SmartBuy Product 1502,Accessories,HomeEase,1387.92,1077.21,375,Supplier_C
1503,PrimeChoice Product 1503,Automotive,Nova,1921.21,875.72,781,Supplier_C
1504,HomeEase Product 1504,Grocery,FitLife,505.77,373.58,379,Supplier_E
1505,DailyNeeds Product 1505,Sports,FitLife,3252.29,1489.43,397,Supplier_B
1506,DailyNeeds Product 1506,Sports,SmartBuy,1528.84,1218.96,617,Supplier_D
1507,HomeEase Product 1507,Books,Elite,2146.56,1350.23,284,Supplier_D
1508,FitLife Product 1508,Home & Kitchen,Elite,999999.0,262.1,572,Supplier_B
1509,PrimeChoice Product 1509,electronics,TechPro,1611.92,1106.24,94,Supplier_E
1510,FitLife Product 1510,Fashion,StyleHub,-100.0,830.73,920,Supplier_E
1511,UrbanX Product 1511,Home & Kitchen,HomeEase,1835.01,1285.47,782,Supplier_D
1512,SmartBuy Product 1512,Beauty,DailyNeeds,2212.09,1051.22,297,Supplier_D
1513,SmartBuy Product 1513,Home & Kitchen,HomeEase,1863.38,1446.19,60,Supplier_D
1514,Nova Product 1514,Accessories,UrbanX,699.59,369.4,305,Supplier_C
1515,DailyNeeds Product 1515,Accessories,Nova,7395.52,4849.43,835,Supplier_B
1516,PrimeChoice Product 1516,Toys,PrimeChoice,1201.87,976.09,872,Supplier_E
1517,TechPro Product 1517,Books,HomeEase,1359.29,811.61,82,Supplier_B
1518,FitLife Product 1518,Toys,HomeEase,1738.16,1246.52,986,Supplier_C
1519,FitLife Product 1519,Home & Kitchen,PrimeChoice,1651.06,879.76,3,Supplier_C
1520,TechPro Product 1520,Sports,SmartBuy,805.11,636.9,875,Supplier_D
1521,DailyNeeds Product 1521,Automotive,HomeEase,3548.71,1604.03,952,Supplier_C
1522,SmartBuy Product 1522,Fashion,DailyNeeds,2490.46,1487.84,748,Supplier_D
1523,TechPro Product 1523,Home & Kitchen,StyleHub,1027.14,594.74,229,Supplier_C
1524,Elite Product 1524,Accessories,Elite,552.42,348.98,501,Supplier_D
1525,SmartBuy Product 1525,Electronics,FitLife,1642.64,905.01,532,Supplier_A
1526,TechPro Product 1526,Fashion,SmartBuy,1005.32,807.6,894,Supplier_C
1527,Elite Product 1527,Automotive,DailyNeeds,895.0,704.92,133,Supplier_E
1528,Elite Product 1528,Home & Kitchen,PrimeChoice,738.53,508.64,219,Supplier_A
1529,UrbanX Product 1529,Automotive,HomeEase,1733.21,1402.43,117,Supplier_E
1530,UrbanX Product 1530,Grocery,HomeEase,3783.88,2185.19,991,Supplier_E
1531,StyleHub Product 1531,Accessories,HomeEase,1298.77,930.85,664,Supplier_D
1532,UrbanX Product 1532,Beauty,UrbanX,6518.99,5105.75,531,Supplier_E
1533,PrimeChoice Product 1533,Books,TechPro,2172.09,1065.26,685,Supplier_A
1534,Nova Product 1534,Sports,Elite,7555.39,5471.53,66,Supplier_E
1535,TechPro Product 1535,Grocery,HomeEase,244.9,146.44,965,Supplier_A
1536,StyleHub Product 1536,Home & Kitchen,DailyNeeds,1839.33,1012.67,688,Supplier_E
1537,Elite Product 1537,Books,Elite,999999.0,160.54,166,Supplier_A
1538,FitLife Product 1538,Toys,Elite,2074.19,1569.28,492,Supplier_A
1539,Elite Product 1539,Electronics,Elite,531.45,374.0,18,Supplier_C
1540,TechPro Product 1540,Grocery,DailyNeeds,1858.09,1032.46,94,Supplier_D
1541,UrbanX Product 1541,Grocery,FitLife,882.03,495.61,-5,Supplier_C
1542,UrbanX Product 1542,Fashion,Elite,3649.72,2248.34,315,Supplier_D
1543,Nova Product 1543,Accessories,FitLife,5631.6,3480.21,89,Supplier_B
1544,TechPro Product 1544,Sports,Elite,1938.97,1523.68,570,Supplier_D
1545,Nova Product 1545,Home & Kitchen,FitLife,783.37,589.71,-5,Supplier_A
1546,TechPro Product 1546,Automotive,DailyNeeds,2400.36,1362.17,812,Supplier_E
1547,HomeEase Product 1547,Toys,TechPro,4024.48,2489.49,310,Supplier_B
1548,Elite Product 1548,Home & Kitchen,DailyNeeds,416.23,267.83,289,Supplier_B
1549,DailyNeeds Product 1549,Beauty,UrbanX,542.69,296.88,929,Supplier_D
1550,Elite Product 1550,Beauty,DailyNeeds,2297.14,1405.26,-5,Supplier_E
1551,StyleHub Product 1551,Electronics,HomeEase,782.99,368.03,820,Supplier_C
1552,FitLife Product 1552,Fashion,FitLife,2033.0,1280.3,420,Supplier_B
1553,Nova Product 1553,Sports,FitLife,968.76,538.72,408,Supplier_B
1554,HomeEase Product 1554,Electronics,DailyNeeds,2266.33,1555.0,797,Supplier_B
1555,Nova Product 1555,Automotive,Nova,4290.68,2749.63,606,Supplier_B
1556,DailyNeeds Product 1556,Toys,TechPro,1938.48,1393.77,368,Supplier_A
1557,FitLife Product 1557,Home & Kitchen,FitLife,1719.67,951.29,463,Supplier_C
1558,PrimeChoice Product 1558,Electronics,SmartBuy,909.06,695.15,832,Supplier_A
1559,HomeEase Product 1559,Home & Kitchen,TechPro,,1158.74,244,Supplier_D
1560,StyleHub Product 1560,Electronics,TechPro,1203.5,641.34,380,Supplier_E
1561,FitLife Product 1561,Electronics,PrimeChoice,463.8,356.05,468,Supplier_A
1562,HomeEase Product 1562,Electronics,HomeEase,1298.57,778.42,745,Supplier_D
1563,Nova Product 1563,Toys,PrimeChoice,1192.09,728.59,854,Supplier_C
1564,FitLife Product 1564,Books,UrbanX,2500.39,1855.51,296,Supplier_A
1565,UrbanX Product 1565,Fashion,PrimeChoice,7032.17,3429.79,134,Supplier_C
1566,FitLife Product 1566,Toys,TechPro,1326.65,760.8,983,Supplier_A
1567,TechPro Product 1567,Books, TechPro ,84.46,53.69,212,Supplier_C
1568,Nova Product 1568,Sports,UrbanX,429.27,219.42,104,Supplier_C
1569,DailyNeeds Product 1569,Beauty,DailyNeeds,354.45,200.41,954,Supplier_B
1570,HomeEase Product 1570,Toys,DailyNeeds,1881.52,1172.03,166,Supplier_D
1571,Nova Product 1571,Accessories,HomeEase,5273.81,2924.13,57,Supplier_D
1572,StyleHub Product 1572,Electronic,DailyNeeds,-100.0,308.71,-5,Supplier_B
1573,DailyNeeds Product 1573,Fashion,UrbanX,2972.87,1826.14,160,Supplier_B
1574,SmartBuy Product 1574,Beauty,FitLife,1982.75,1071.85,8,Supplier_A
1575,UrbanX Product 1575,Home & Kitchen,PrimeChoice,4537.08,3296.16,685,Supplier_B
1576,FitLife Product 1576,Accessories,TechPro,1464.93,1033.45,599,Supplier_E
1577,StyleHub Product 1577,Electronics,UrbanX,-100.0,2243.44,708,Supplier_D
1578,HomeEase Product 1578,Accessories,Nova,608.97,423.45,997,Supplier_C
1579,TechPro Product 1579,Fashion,Nova,590.57,406.36,696,Supplier_B
1580,UrbanX Product 1580,Grocery,Nova,5417.8,3663.49,154,Supplier_C
1581,Nova Product 1581,Fashion,Elite,1970.62,1351.69,396,Supplier_C
1582,SmartBuy Product 1582,Automotive,PrimeChoice,3765.24,2660.86,234,Supplier_A
1583,StyleHub Product 1583,Beauty,Nova,,997.3,220,Supplier_C
1584,DailyNeeds Product 1584,Fashion,Elite,1732.85,872.58,356,Supplier_B
1585,StyleHub Product 1585,Beauty,HomeEase,3157.56,2251.14,805,Supplier_E
1586,DailyNeeds Product 1586,Fashion,Nova,616.6,321.78,131,Supplier_B
1587,FitLife Product 1587,Sports,PrimeChoice,1923.01,1065.93,190,Supplier_B
1588,TechPro Product 1588,Grocery,TechPro,4537.44,2430.98,285,Supplier_E
1589,StyleHub Product 1589,Beauty,HomeEase,538.41,319.28,944,Supplier_A
1590,TechPro Product 1590,Books,UrbanX,1538.97,1022.98,646,Supplier_D
1591,PrimeChoice Product 1591,Toys,UrbanX,2025.27,1178.18,410,Supplier_C
1592,UrbanX Product 1592,Sports,TechPro,2270.44,1672.79,720,Supplier_A
1593,TechPro Product 1593,Automotive,SmartBuy,1940.47,953.72,267,Supplier_B
1594,DailyNeeds Product 1594,Fashion,TechPro,2523.16,2012.9,129,Supplier_B
1595,PrimeChoice Product 1595,Electronics,FitLife,863.46,680.3,195,Supplier_A
1596,HomeEase Product 1596,Home & Kitchen,PrimeChoice,1116.16,875.16,712,Supplier_C
1597,TechPro Product 1597,Toys,HomeEase,-100.0,640.82,168,Supplier_A
1598,DailyNeeds Product 1598,Automotive,FitLife,1208.3,987.6,666,Supplier_D
1599,DailyNeeds Product 1599,Home & Kitchen,SmartBuy,5074.54,3412.19,165,Supplier_B
1600,UrbanX Product 1600,Toys,TechPro,997.82,635.35,339,Supplier_C
1601,PrimeChoice Product 1601,Sports,SmartBuy,1483.22,840.92,967,Supplier_C
1602,Nova Product 1602,Fashion,TechPro,726.48,507.82,566,Supplier_D
1603,SmartBuy Product 1603,Automotive,FitLife,1021.07,488.07,746,Supplier_B
1604,FitLife Product 1604,Accessories,HomeEase,1423.88,945.37,110,Supplier_C
1605,UrbanX Product 1605,Books,HomeEase,973.6,663.88,671,Supplier_A
1606,Nova Product 1606,Fashion,Nova,709.36,403.66,166,Supplier_B
1607,SmartBuy Product 1607,Home & Kitchen,TechPro,563.7,327.51,523,Supplier_E
1608,Elite Product 1608,Books,DailyNeeds,1060.73,632.47,737,Supplier_D
1609,Nova Product 1609,Automotive,DailyNeeds,1288.33,668.19,548,Supplier_E
1610,Nova Product 1610,Home & Kitchen,UrbanX,791.62,486.85,739,Supplier_A
1611,HomeEase Product 1611,Accessories,PrimeChoice,,780.8,544,Supplier_E
1612,DailyNeeds Product 1612,Electronics,UrbanX,3145.83,2555.8,754,Supplier_E
1613,Nova Product 1613,Automotive, TechPro ,877.06,544.87,62,Supplier_B
1614,UrbanX Product 1614,Toys,SmartBuy,1152.37,582.6,224,Supplier_E
1615,HomeEase Product 1615,Accessories,FitLife,926.68,630.58,526,Supplier_E
1616,PrimeChoice Product 1616,Beauty,Elite,,1003.75,95,Supplier_E
1617,TechPro Product 1617,Sports,DailyNeeds,533.02,288.09,692,Supplier_E
1618,UrbanX Product 1618,electronics,TechPro,377.7,170.14,415,Supplier_B
1619,Nova Product 1619,Grocery,HomeEase,2771.93,1681.85,153,Supplier_C
1620,HomeEase Product 1620,Fashion,HomeEase,942.98,428.2,318,Supplier_E
1621,SmartBuy Product 1621,Grocery,SmartBuy,691.75,376.88,16,Supplier_A
1622,StyleHub Product 1622,Toys,FitLife,726.83,531.15,61,Supplier_C
1623,HomeEase Product 1623,Books,SmartBuy,1694.65,1262.77,905,Supplier_C
1624,StyleHub Product 1624,Sports,Elite,886.33,478.55,415,Supplier_E
1625,StyleHub Product 1625,Home & Kitchen,Elite,415.64,250.47,918,Supplier_C
1626,UrbanX Product 1626,Automotive,StyleHub,2549.2,1518.12,770,Supplier_E
1627,UrbanX Product 1627,Fashion,SmartBuy,504.7,308.06,87,Supplier_C
1628,FitLife Product 1628,Books,FitLife,672.55,359.61,-5,Supplier_B
1629,FitLife Product 1629,Accessories,UrbanX,971.9,684.48,830,Supplier_B
1630,HomeEase Product 1630,Electronics,Elite,2327.64,1156.98,623,Supplier_C
1631,FitLife Product 1631,Home & Kitchen,Elite,1116.37,794.98,43,Supplier_B
1632,PrimeChoice Product 1632,Electronics,Nova,956.88,584.63,448,Supplier_E
1633,PrimeChoice Product 1633,Toys,SmartBuy,1356.75,660.72,219,Supplier_D
1634,PrimeChoice Product 1634,Beauty,Nova,1530.05,726.13,873,Supplier_E
1635,HomeEase Product 1635,Beauty,PrimeChoice,940.39,706.84,76,Supplier_A
1636,HomeEase Product 1636,Automotive,StyleHub,535.7,349.59,291,Supplier_E
1637,UrbanX Product 1637,Automotive,StyleHub,2470.05,1860.63,74,Supplier_D
1638,FitLife Product 1638,electronics,DailyNeeds,149.97,122.94,680,Supplier_A
1639,PrimeChoice Product 1639,Accessories,FitLife,1037.03,840.79,10,Supplier_E
1640,TechPro Product 1640,Automotive,TechPro,,631.84,285,Supplier_E
1641,StyleHub Product 1641,Toys,SmartBuy,626.97,397.44,278,Supplier_B
1642,PrimeChoice Product 1642,Toys,DailyNeeds,1908.5,1537.24,868,Supplier_A
1643,StyleHub Product 1643,Sports,DailyNeeds,2711.97,1838.27,507,Supplier_C
1644,FitLife Product 1644,Fashion,Elite,691.66,342.91,43,Supplier_D
1645,HomeEase Product 1645,Fashion,FitLife,3528.23,2229.43,415,Supplier_D
1646,Elite Product 1646,Electronics,FitLife,999999.0,786.15,214,Supplier_C
1647,Nova Product 1647,Grocery,HomeEase,840.19,535.98,379,Supplier_B
1648,Nova Product 1648,Beauty, TechPro ,1584.2,1161.83,224,Supplier_C
1649,HomeEase Product 1649,Fashion,Nova,2345.7,1884.27,691,Supplier_C
1650,TechPro Product 1650,Home & Kitchen,Elite,509.14,265.29,870,Supplier_E
1651,PrimeChoice Product 1651,Accessories,StyleHub,2609.26,1886.74,543,Supplier_B
1652,FitLife Product 1652,Books,SmartBuy,619.73,358.11,459,Supplier_D
1653,SmartBuy Product 1653,Grocery,StyleHub,1385.49,678.41,200,Supplier_A
